trial,scores_fpr,scores_tpr,scores_eo,score,group,label
2,0.11,0.11,0.11,0.11,0.0,0.0
2,0.07,0.07,0.07,0.07,0.0,0.0
2,0.12,0.12,0.12,0.12,0.0,0.0
2,0.15,0.15,0.15,0.15,0.0,0.0
2,0.19519862817947986,0.12,0.12,0.12,1.0,0.0
2,0.13,0.13,0.13,0.13,0.0,0.0
2,0.19519862817947986,0.14,0.19519862817947986,0.14,1.0,0.0
2,0.28,0.28,0.28,0.28,0.0,0.0
2,0.19519862817947986,0.12,0.19519862817947986,0.12,1.0,0.0
2,0.13,0.13,0.13,0.13,0.0,0.0
2,0.05,0.05,0.05,0.05,0.0,0.0
2,0.22,0.22,0.22,0.22,0.0,0.0
2,0.18,0.2344254730041532,0.18,0.18,0.0,0.0
2,0.19519862817947986,0.03,0.19519862817947986,0.03,1.0,0.0
2,0.12,0.12,0.12,0.12,0.0,0.0
2,0.44,0.44,0.44,0.44,0.0,0.0
2,0.19519862817947986,0.71,0.71,0.71,1.0,1.0
2,0.22,0.22,0.22,0.22,0.0,0.0
2,0.19519862817947986,0.21,0.19519862817947986,0.21,1.0,0.0
2,0.12,0.12,0.12,0.12,0.0,0.0
2,0.19519862817947986,0.75,0.19519862817947986,0.75,1.0,1.0
2,0.19519862817947986,0.09,0.09,0.09,1.0,0.0
2,0.08,0.08,0.08,0.08,0.0,0.0
2,0.17,0.17,0.17,0.17,0.0,0.0
2,0.4,0.4,0.4,0.4,0.0,0.0
2,0.71,0.71,0.71,0.71,0.0,1.0
2,0.19519862817947986,0.67,0.19519862817947986,0.67,1.0,1.0
2,0.08,0.08,0.08,0.08,0.0,0.0
2,0.67,0.67,0.67,0.67,0.0,1.0
2,0.19519862817947986,0.03,0.19519862817947986,0.03,1.0,0.0
2,0.19519862817947986,0.14,0.14,0.14,1.0,0.0
2,0.16,0.16,0.16,0.16,0.0,0.0
2,0.13,0.13,0.13,0.13,0.0,0.0
2,0.45,0.45,0.45,0.45,0.0,0.0
2,0.19519862817947986,0.16,0.19519862817947986,0.16,1.0,0.0
2,0.68,0.68,0.68,0.68,0.0,1.0
2,0.12,0.12,0.12,0.12,0.0,0.0
2,0.19519862817947986,0.2,0.2,0.2,1.0,0.0
2,0.14,0.14,0.14,0.14,0.0,0.0
2,0.19519862817947986,0.02,0.02,0.02,1.0,0.0
2,0.19519862817947986,0.17,0.17,0.17,1.0,0.0
2,0.06,0.2344254730041532,0.06,0.06,0.0,0.0
2,0.01,0.01,0.01,0.01,0.0,0.0
2,0.19519862817947986,0.27,0.19519862817947986,0.27,1.0,0.0
2,0.19519862817947986,0.3,0.19519862817947986,0.3,1.0,0.0
2,0.1,0.1,0.1,0.1,0.0,0.0
2,0.25,0.25,0.25,0.25,0.0,0.0
2,0.43,0.2344254730041532,0.43,0.43,0.0,0.0
2,0.15,0.15,0.15,0.15,0.0,0.0
2,0.62,0.62,0.62,0.62,0.0,1.0
2,0.32,0.32,0.32,0.32,0.0,0.0
2,0.0,0.0,0.0,0.0,0.0,0.0
2,0.19519862817947986,0.15,0.19519862817947986,0.15,1.0,0.0
2,0.07,0.07,0.07,0.07,0.0,0.0
2,0.39,0.39,0.39,0.39,0.0,0.0
2,0.19519862817947986,0.03,0.03,0.03,1.0,0.0
2,0.59,0.59,0.59,0.59,0.0,1.0
2,0.36,0.2344254730041532,0.36,0.36,0.0,0.0
2,0.14,0.14,0.14,0.14,0.0,0.0
2,0.05,0.05,0.05,0.05,0.0,0.0
2,0.65,0.2344254730041532,0.65,0.65,0.0,1.0
2,0.69,0.69,0.69,0.69,0.0,1.0
2,0.19519862817947986,0.14,0.19519862817947986,0.14,1.0,0.0
2,0.19519862817947986,0.68,0.19519862817947986,0.68,1.0,1.0
2,0.31,0.31,0.31,0.31,0.0,0.0
2,0.17,0.17,0.17,0.17,0.0,0.0
2,0.15,0.15,0.15,0.15,0.0,0.0
2,0.61,0.61,0.61,0.61,0.0,1.0
2,0.02,0.02,0.02,0.02,0.0,0.0
2,0.19519862817947986,0.12,0.12,0.12,1.0,0.0
2,0.19519862817947986,0.13,0.13,0.13,1.0,0.0
2,0.39,0.39,0.39,0.39,0.0,0.0
2,0.08,0.08,0.08,0.08,0.0,0.0
2,0.19519862817947986,0.05,0.05,0.05,1.0,0.0
2,0.68,0.68,0.68,0.68,0.0,1.0
2,0.22,0.22,0.22,0.22,0.0,0.0
2,0.12,0.12,0.12,0.12,0.0,0.0
2,0.28,0.28,0.28,0.28,0.0,0.0
2,0.69,0.69,0.69,0.69,0.0,1.0
2,0.41,0.41,0.41,0.41,0.0,0.0
2,0.22,0.22,0.22,0.22,0.0,0.0
2,0.19519862817947986,0.65,0.65,0.65,1.0,1.0
2,0.19519862817947986,0.12,0.12,0.12,1.0,0.0
2,0.18,0.18,0.18,0.18,0.0,0.0
2,0.07,0.07,0.07,0.07,0.0,0.0
2,0.15,0.2344254730041532,0.15,0.15,0.0,0.0
2,0.01,0.01,0.01,0.01,0.0,0.0
2,0.19519862817947986,0.36,0.19519862817947986,0.36,1.0,0.0
2,0.21,0.2344254730041532,0.21,0.21,0.0,0.0
2,0.19519862817947986,0.05,0.05,0.05,1.0,0.0
2,0.23,0.23,0.23,0.23,0.0,0.0
2,0.03,0.2344254730041532,0.03,0.03,0.0,0.0
2,0.32,0.32,0.32,0.32,0.0,0.0
2,0.11,0.11,0.11,0.11,0.0,0.0
2,0.08,0.08,0.08,0.08,0.0,0.0
2,0.19519862817947986,0.36,0.19519862817947986,0.36,1.0,0.0
2,0.19519862817947986,0.09,0.09,0.09,1.0,0.0
2,0.72,0.72,0.72,0.72,0.0,1.0
2,0.33,0.33,0.33,0.33,0.0,0.0
2,0.19519862817947986,0.03,0.03,0.03,1.0,0.0
2,0.27,0.27,0.27,0.27,0.0,0.0
2,0.25,0.25,0.25,0.25,0.0,0.0
2,0.02,0.02,0.02,0.02,0.0,0.0
2,0.04,0.04,0.04,0.04,0.0,0.0
2,0.19519862817947986,0.08,0.19519862817947986,0.08,1.0,0.0
2,0.19519862817947986,0.15,0.19519862817947986,0.15,1.0,0.0
2,0.19519862817947986,0.22,0.22,0.22,1.0,0.0
2,0.06,0.06,0.06,0.06,0.0,0.0
2,0.19519862817947986,0.17,0.19519862817947986,0.17,1.0,0.0
2,0.8,0.8,0.8,0.8,0.0,1.0
2,0.29,0.29,0.29,0.29,0.0,0.0
2,0.03,0.03,0.03,0.03,0.0,0.0
2,0.19519862817947986,0.23,0.19519862817947986,0.23,1.0,0.0
2,0.19519862817947986,0.05,0.05,0.05,1.0,0.0
2,0.47,0.47,0.47,0.47,0.0,0.0
2,0.13,0.13,0.13,0.13,0.0,0.0
2,0.29,0.29,0.29,0.29,0.0,0.0
2,0.76,0.76,0.76,0.76,0.0,1.0
2,0.19519862817947986,0.11,0.11,0.11,1.0,0.0
2,0.19519862817947986,0.19,0.19519862817947986,0.19,1.0,0.0
2,0.11,0.11,0.11,0.11,0.0,0.0
2,0.07,0.07,0.07,0.07,0.0,0.0
2,0.19519862817947986,0.71,0.71,0.71,1.0,1.0
2,0.19519862817947986,0.09,0.19519862817947986,0.09,1.0,0.0
2,0.19519862817947986,0.04,0.19519862817947986,0.04,1.0,0.0
2,0.19519862817947986,0.01,0.01,0.01,1.0,0.0
2,0.05,0.05,0.05,0.05,0.0,0.0
2,0.19519862817947986,0.25,0.19519862817947986,0.25,1.0,0.0
2,0.08,0.08,0.08,0.08,0.0,0.0
2,0.12,0.12,0.12,0.12,0.0,0.0
2,0.13,0.2344254730041532,0.13,0.13,0.0,0.0
2,0.03,0.2344254730041532,0.03,0.03,0.0,0.0
2,0.1,0.1,0.1,0.1,0.0,0.0
2,0.19519862817947986,0.08,0.08,0.08,1.0,0.0
2,0.19519862817947986,0.45,0.19519862817947986,0.45,1.0,0.0
2,0.19519862817947986,0.51,0.19519862817947986,0.51,1.0,1.0
2,0.27,0.27,0.27,0.27,0.0,0.0
2,0.26,0.26,0.26,0.26,0.0,0.0
2,0.19519862817947986,0.62,0.62,0.62,1.0,1.0
2,0.31,0.31,0.31,0.31,0.0,0.0
2,0.19519862817947986,0.06,0.19519862817947986,0.06,1.0,0.0
2,0.54,0.54,0.54,0.54,0.0,1.0
2,0.12,0.12,0.12,0.12,0.0,0.0
2,0.17,0.2344254730041532,0.17,0.17,0.0,0.0
2,0.23,0.23,0.23,0.23,0.0,0.0
2,0.19519862817947986,0.03,0.03,0.03,1.0,0.0
2,0.07,0.07,0.07,0.07,0.0,0.0
2,0.31,0.31,0.31,0.31,0.0,0.0
2,0.13,0.13,0.13,0.13,0.0,0.0
2,0.19,0.19,0.19,0.19,0.0,0.0
2,0.19519862817947986,0.12,0.12,0.12,1.0,0.0
2,0.6,0.6,0.6,0.6,0.0,1.0
2,0.19519862817947986,0.04,0.19519862817947986,0.04,1.0,0.0
2,0.19519862817947986,0.01,0.01,0.01,1.0,0.0
2,0.2,0.2,0.2,0.2,0.0,0.0
2,0.04,0.04,0.04,0.04,0.0,0.0
2,0.19519862817947986,0.16,0.16,0.16,1.0,0.0
2,0.19519862817947986,0.05,0.19519862817947986,0.05,1.0,0.0
2,0.12,0.12,0.12,0.12,0.0,0.0
2,0.55,0.55,0.55,0.55,0.0,1.0
2,0.06,0.06,0.06,0.06,0.0,0.0
2,0.19519862817947986,0.52,0.52,0.52,1.0,1.0
2,0.05,0.05,0.05,0.05,0.0,0.0
2,0.05,0.05,0.05,0.05,0.0,0.0
2,0.19519862817947986,0.19,0.19,0.19,1.0,0.0
2,0.19519862817947986,0.22,0.22,0.22,1.0,0.0
2,0.04,0.04,0.04,0.04,0.0,0.0
2,0.74,0.74,0.74,0.74,0.0,1.0
2,0.05,0.05,0.05,0.05,0.0,0.0
2,0.43,0.2344254730041532,0.43,0.43,0.0,0.0
2,0.23,0.23,0.23,0.23,0.0,0.0
2,0.2,0.2,0.2,0.2,0.0,0.0
2,0.19519862817947986,0.09,0.09,0.09,1.0,0.0
2,0.04,0.2344254730041532,0.04,0.04,0.0,0.0
2,0.2,0.2,0.2,0.2,0.0,0.0
2,0.22,0.22,0.22,0.22,0.0,0.0
2,0.19519862817947986,0.05,0.19519862817947986,0.05,1.0,0.0
2,0.3,0.3,0.3,0.3,0.0,0.0
2,0.15,0.15,0.15,0.15,0.0,0.0
2,0.3,0.3,0.3,0.3,0.0,0.0
2,0.19519862817947986,0.18,0.18,0.18,1.0,0.0
2,0.1,0.1,0.1,0.1,0.0,0.0
2,0.65,0.65,0.65,0.65,0.0,1.0
2,0.19519862817947986,0.68,0.19519862817947986,0.68,1.0,1.0
2,0.38,0.38,0.38,0.38,0.0,0.0
2,0.06,0.06,0.06,0.06,0.0,0.0
2,0.19519862817947986,0.32,0.32,0.32,1.0,0.0
2,0.17,0.17,0.17,0.17,0.0,0.0
2,0.24,0.2344254730041532,0.24,0.24,0.0,0.0
2,0.19519862817947986,0.18,0.18,0.18,1.0,0.0
2,0.15,0.15,0.15,0.15,0.0,0.0
2,0.19519862817947986,0.22,0.22,0.22,1.0,0.0
2,0.07,0.07,0.07,0.07,0.0,0.0
2,0.3,0.3,0.3,0.3,0.0,0.0
2,0.42,0.42,0.42,0.42,0.0,0.0
2,0.14,0.14,0.14,0.14,0.0,0.0
2,0.19519862817947986,0.44,0.19519862817947986,0.44,1.0,0.0
2,0.24,0.24,0.24,0.24,0.0,0.0
2,0.12,0.2344254730041532,0.12,0.12,0.0,0.0
2,0.19519862817947986,0.28,0.28,0.28,1.0,0.0
2,0.21,0.21,0.21,0.21,0.0,0.0
2,0.19519862817947986,0.14,0.14,0.14,1.0,0.0
2,0.23,0.23,0.23,0.23,0.0,0.0
2,0.19519862817947986,0.12,0.19519862817947986,0.12,1.0,0.0
2,0.07,0.07,0.07,0.07,0.0,0.0
2,0.19519862817947986,0.22,0.22,0.22,1.0,0.0
2,0.19519862817947986,0.19,0.19,0.19,1.0,0.0
2,0.32,0.32,0.32,0.32,0.0,0.0
2,0.19519862817947986,0.01,0.19519862817947986,0.01,1.0,0.0
2,0.11,0.11,0.11,0.11,0.0,0.0
2,0.19519862817947986,0.02,0.19519862817947986,0.02,1.0,0.0
2,0.16,0.16,0.16,0.16,0.0,0.0
2,0.18,0.18,0.18,0.18,0.0,0.0
2,0.13,0.13,0.13,0.13,0.0,0.0
2,0.03,0.03,0.03,0.03,0.0,0.0
2,0.43,0.43,0.43,0.43,0.0,0.0
2,0.15,0.15,0.15,0.15,0.0,0.0
2,0.19,0.19,0.19,0.19,0.0,0.0
2,0.19519862817947986,0.22,0.22,0.22,1.0,0.0
2,0.19,0.2344254730041532,0.19,0.19,0.0,0.0
2,0.07,0.07,0.07,0.07,0.0,0.0
2,0.19519862817947986,0.54,0.19519862817947986,0.54,1.0,1.0
2,0.16,0.16,0.16,0.16,0.0,0.0
2,0.68,0.2344254730041532,0.68,0.68,0.0,1.0
2,0.16,0.16,0.16,0.16,0.0,0.0
2,0.1,0.2344254730041532,0.1,0.1,0.0,0.0
2,0.12,0.12,0.12,0.12,0.0,0.0
2,0.22,0.22,0.22,0.22,0.0,0.0
2,0.14,0.14,0.14,0.14,0.0,0.0
2,0.26,0.26,0.26,0.26,0.0,0.0
2,0.14,0.14,0.14,0.14,0.0,0.0
2,0.19519862817947986,0.87,0.87,0.87,1.0,1.0
2,0.03,0.03,0.03,0.03,0.0,0.0
2,0.19519862817947986,0.24,0.19519862817947986,0.24,1.0,0.0
2,0.1,0.1,0.1,0.1,0.0,0.0
2,0.13,0.13,0.13,0.13,0.0,0.0
2,0.19519862817947986,0.03,0.19519862817947986,0.03,1.0,0.0
2,0.71,0.71,0.71,0.71,0.0,1.0
2,0.19519862817947986,0.29,0.19519862817947986,0.29,1.0,0.0
2,0.11,0.11,0.11,0.11,0.0,0.0
2,0.16,0.16,0.16,0.16,0.0,0.0
2,0.52,0.52,0.52,0.52,0.0,1.0
2,0.19519862817947986,0.28,0.28,0.28,1.0,0.0
2,0.08,0.2344254730041532,0.08,0.08,0.0,0.0
2,0.1,0.1,0.1,0.1,0.0,0.0
2,0.79,0.79,0.79,0.79,0.0,1.0
2,0.14,0.14,0.14,0.14,0.0,0.0
2,0.1,0.1,0.1,0.1,0.0,0.0
2,0.19519862817947986,0.0,0.19519862817947986,0.0,1.0,0.0
2,0.09,0.09,0.09,0.09,0.0,0.0
2,0.19519862817947986,0.05,0.05,0.05,1.0,0.0
2,0.27,0.27,0.27,0.27,0.0,0.0
2,0.19519862817947986,0.0,0.19519862817947986,0.0,1.0,0.0
2,0.05,0.05,0.05,0.05,0.0,0.0
2,0.03,0.03,0.03,0.03,0.0,0.0
2,0.19,0.19,0.19,0.19,0.0,0.0
2,0.1,0.1,0.1,0.1,0.0,0.0
2,0.19,0.19,0.19,0.19,0.0,0.0
2,0.19519862817947986,0.19,0.19,0.19,1.0,0.0
2,0.21,0.21,0.21,0.21,0.0,0.0
2,0.25,0.25,0.25,0.25,0.0,0.0
2,0.11,0.11,0.11,0.11,0.0,0.0
2,0.11,0.2344254730041532,0.11,0.11,0.0,0.0
2,0.2,0.2,0.2,0.2,0.0,0.0
2,0.36,0.2344254730041532,0.36,0.36,0.0,0.0
2,0.16,0.16,0.16,0.16,0.0,0.0
2,0.18,0.2344254730041532,0.18,0.18,0.0,0.0
2,0.19519862817947986,0.81,0.19519862817947986,0.81,1.0,1.0
2,0.19519862817947986,0.26,0.19519862817947986,0.26,1.0,0.0
2,0.19519862817947986,0.3,0.19519862817947986,0.3,1.0,0.0
2,0.12,0.12,0.12,0.12,0.0,0.0
2,0.19519862817947986,0.11,0.11,0.11,1.0,0.0
2,0.19519862817947986,0.42,0.42,0.42,1.0,0.0
2,0.19519862817947986,0.67,0.67,0.67,1.0,1.0
2,0.2,0.2,0.2,0.2,0.0,0.0
2,0.03,0.03,0.03,0.03,0.0,0.0
2,0.07,0.2344254730041532,0.07,0.07,0.0,0.0
2,0.05,0.05,0.05,0.05,0.0,0.0
2,0.6,0.6,0.6,0.6,0.0,1.0
2,0.19519862817947986,0.03,0.19519862817947986,0.03,1.0,0.0
2,0.19519862817947986,0.14,0.19519862817947986,0.14,1.0,0.0
2,0.1,0.2344254730041532,0.1,0.1,0.0,0.0
2,0.19519862817947986,0.44,0.19519862817947986,0.44,1.0,0.0
2,0.34,0.34,0.34,0.34,0.0,0.0
2,0.27,0.27,0.27,0.27,0.0,0.0
2,0.14,0.14,0.14,0.14,0.0,0.0
2,0.19519862817947986,0.11,0.19519862817947986,0.11,1.0,0.0
2,0.19519862817947986,0.29,0.19519862817947986,0.29,1.0,0.0
2,0.19519862817947986,0.08,0.08,0.08,1.0,0.0
2,0.19519862817947986,0.28,0.19519862817947986,0.28,1.0,0.0
2,0.19519862817947986,0.37,0.37,0.37,1.0,0.0
2,0.19519862817947986,0.22,0.19519862817947986,0.22,1.0,0.0
2,0.19519862817947986,0.24,0.24,0.24,1.0,0.0
2,0.19519862817947986,0.35,0.19519862817947986,0.35,1.0,0.0
2,0.25,0.25,0.25,0.25,0.0,0.0
2,0.25,0.25,0.25,0.25,0.0,0.0
2,0.19519862817947986,0.05,0.19519862817947986,0.05,1.0,0.0
2,0.08,0.08,0.08,0.08,0.0,0.0
2,0.19519862817947986,0.11,0.11,0.11,1.0,0.0
2,0.05,0.2344254730041532,0.05,0.05,0.0,0.0
2,0.06,0.06,0.06,0.06,0.0,0.0
2,0.22,0.22,0.22,0.22,0.0,0.0
2,0.19519862817947986,0.31,0.19519862817947986,0.31,1.0,0.0
2,0.22,0.22,0.22,0.22,0.0,0.0
2,0.1,0.2344254730041532,0.1,0.1,0.0,0.0
2,0.1,0.2344254730041532,0.1,0.1,0.0,0.0
2,0.19519862817947986,0.2,0.19519862817947986,0.2,1.0,0.0
2,0.01,0.01,0.01,0.01,0.0,0.0
2,0.09,0.09,0.09,0.09,0.0,0.0
2,0.19519862817947986,0.23,0.19519862817947986,0.23,1.0,0.0
2,0.66,0.2344254730041532,0.66,0.66,0.0,1.0
2,0.06,0.06,0.06,0.06,0.0,0.0
2,0.11,0.11,0.11,0.11,0.0,0.0
2,0.06,0.06,0.06,0.06,0.0,0.0
2,0.04,0.04,0.04,0.04,0.0,0.0
2,0.19519862817947986,0.81,0.19519862817947986,0.81,1.0,1.0
2,0.11,0.11,0.11,0.11,0.0,0.0
2,0.39,0.39,0.39,0.39,0.0,0.0
2,0.19519862817947986,0.07,0.19519862817947986,0.07,1.0,0.0
2,0.53,0.2344254730041532,0.53,0.53,0.0,1.0
2,0.1,0.1,0.1,0.1,0.0,0.0
2,0.01,0.01,0.01,0.01,0.0,0.0
2,0.04,0.04,0.04,0.04,0.0,0.0
2,0.2,0.2,0.2,0.2,0.0,0.0
2,0.19519862817947986,0.23,0.19519862817947986,0.23,1.0,0.0
2,0.11,0.11,0.11,0.11,0.0,0.0
2,0.19,0.19,0.19,0.19,0.0,0.0
2,0.12,0.12,0.12,0.12,0.0,0.0
2,0.19519862817947986,0.29,0.19519862817947986,0.29,1.0,0.0
2,0.31,0.2344254730041532,0.31,0.31,0.0,0.0
2,0.19519862817947986,0.18,0.18,0.18,1.0,0.0
2,0.61,0.2344254730041532,0.61,0.61,0.0,1.0
2,0.19519862817947986,0.04,0.19519862817947986,0.04,1.0,0.0
2,0.19519862817947986,0.31,0.19519862817947986,0.31,1.0,0.0
2,0.59,0.59,0.59,0.59,0.0,1.0
2,0.56,0.56,0.56,0.56,0.0,1.0
2,0.38,0.38,0.38,0.38,0.0,0.0
2,0.6,0.6,0.6,0.6,0.0,1.0
2,0.19519862817947986,0.04,0.19519862817947986,0.04,1.0,0.0
2,0.38,0.38,0.38,0.38,0.0,0.0
2,0.02,0.02,0.02,0.02,0.0,0.0
2,0.19519862817947986,0.08,0.19519862817947986,0.08,1.0,0.0
2,0.14,0.2344254730041532,0.14,0.14,0.0,0.0
2,0.48,0.48,0.48,0.48,0.0,0.0
2,0.02,0.02,0.02,0.02,0.0,0.0
2,0.19,0.19,0.19,0.19,0.0,0.0
2,0.19519862817947986,0.18,0.19519862817947986,0.18,1.0,0.0
2,0.19519862817947986,0.13,0.19519862817947986,0.13,1.0,0.0
2,0.08,0.08,0.08,0.08,0.0,0.0
2,0.19519862817947986,0.5,0.19519862817947986,0.5,1.0,0.0
2,0.19519862817947986,0.07,0.19519862817947986,0.07,1.0,0.0
2,0.19519862817947986,0.47,0.19519862817947986,0.47,1.0,0.0
2,0.36,0.36,0.36,0.36,0.0,0.0
2,0.19519862817947986,0.11,0.11,0.11,1.0,0.0
2,0.42,0.2344254730041532,0.42,0.42,0.0,0.0
2,0.19519862817947986,0.36,0.36,0.36,1.0,0.0
2,0.19519862817947986,0.09,0.09,0.09,1.0,0.0
2,0.36,0.36,0.36,0.36,0.0,0.0
2,0.34,0.34,0.34,0.34,0.0,0.0
2,0.19519862817947986,0.08,0.08,0.08,1.0,0.0
2,0.19519862817947986,0.29,0.29,0.29,1.0,0.0
2,0.19519862817947986,0.06,0.19519862817947986,0.06,1.0,0.0
2,0.19519862817947986,0.7,0.19519862817947986,0.7,1.0,1.0
2,0.13,0.13,0.13,0.13,0.0,0.0
2,0.13,0.2344254730041532,0.13,0.13,0.0,0.0
2,0.19519862817947986,0.18,0.19519862817947986,0.18,1.0,0.0
2,0.06,0.06,0.06,0.06,0.0,0.0
2,0.19519862817947986,0.25,0.19519862817947986,0.25,1.0,0.0
2,0.19519862817947986,0.03,0.03,0.03,1.0,0.0
2,0.19519862817947986,0.22,0.22,0.22,1.0,0.0
2,0.03,0.03,0.03,0.03,0.0,0.0
2,0.19519862817947986,0.05,0.19519862817947986,0.05,1.0,0.0
2,0.57,0.57,0.57,0.57,0.0,1.0
2,0.19519862817947986,0.08,0.08,0.08,1.0,0.0
2,0.19519862817947986,0.52,0.52,0.52,1.0,1.0
2,0.31,0.31,0.31,0.31,0.0,0.0
2,0.17,0.17,0.17,0.17,0.0,0.0
2,0.08,0.2344254730041532,0.08,0.08,0.0,0.0
2,0.19519862817947986,0.1,0.19519862817947986,0.1,1.0,0.0
2,0.14,0.14,0.14,0.14,0.0,0.0
2,0.23,0.2344254730041532,0.23,0.23,0.0,0.0
2,0.19519862817947986,0.1,0.1,0.1,1.0,0.0
2,0.13,0.13,0.13,0.13,0.0,0.0
2,0.19,0.19,0.19,0.19,0.0,0.0
2,0.31,0.31,0.31,0.31,0.0,0.0
2,0.15,0.15,0.15,0.15,0.0,0.0
2,0.19519862817947986,0.13,0.19519862817947986,0.13,1.0,0.0
2,0.18,0.18,0.18,0.18,0.0,0.0
2,0.19519862817947986,0.35,0.19519862817947986,0.35,1.0,0.0
2,0.38,0.38,0.38,0.38,0.0,0.0
2,0.06,0.06,0.06,0.06,0.0,0.0
2,0.19519862817947986,0.17,0.17,0.17,1.0,0.0
2,0.19519862817947986,0.12,0.19519862817947986,0.12,1.0,0.0
2,0.19,0.19,0.19,0.19,0.0,0.0
2,0.06,0.06,0.06,0.06,0.0,0.0
2,0.19519862817947986,0.18,0.18,0.18,1.0,0.0
2,0.18,0.18,0.18,0.18,0.0,0.0
2,0.04,0.04,0.04,0.04,0.0,0.0
2,0.12,0.2344254730041532,0.12,0.12,0.0,0.0
2,0.1,0.1,0.1,0.1,0.0,0.0
2,0.42,0.42,0.42,0.42,0.0,0.0
2,0.33,0.33,0.33,0.33,0.0,0.0
2,0.23,0.23,0.23,0.23,0.0,0.0
2,0.24,0.24,0.24,0.24,0.0,0.0
2,0.19519862817947986,0.14,0.14,0.14,1.0,0.0
2,0.27,0.27,0.27,0.27,0.0,0.0
2,0.19519862817947986,0.25,0.19519862817947986,0.25,1.0,0.0
2,0.19519862817947986,0.09,0.19519862817947986,0.09,1.0,0.0
2,0.12,0.12,0.12,0.12,0.0,0.0
2,0.5,0.2344254730041532,0.5,0.5,0.0,0.0
2,0.23,0.23,0.23,0.23,0.0,0.0
2,0.19519862817947986,0.19,0.19,0.19,1.0,0.0
2,0.19519862817947986,0.03,0.19519862817947986,0.03,1.0,0.0
2,0.19,0.19,0.19,0.19,0.0,0.0
2,0.12,0.12,0.12,0.12,0.0,0.0
2,0.19519862817947986,0.65,0.19519862817947986,0.65,1.0,1.0
2,0.36,0.36,0.36,0.36,0.0,0.0
2,0.27,0.27,0.27,0.27,0.0,0.0
2,0.06,0.06,0.06,0.06,0.0,0.0
2,0.19519862817947986,0.31,0.31,0.31,1.0,0.0
2,0.33,0.33,0.33,0.33,0.0,0.0
2,0.72,0.72,0.72,0.72,0.0,1.0
2,0.32,0.2344254730041532,0.32,0.32,0.0,0.0
2,0.19519862817947986,0.17,0.17,0.17,1.0,0.0
2,0.03,0.03,0.03,0.03,0.0,0.0
2,0.73,0.73,0.73,0.73,0.0,1.0
2,0.19519862817947986,0.2,0.2,0.2,1.0,0.0
2,0.19519862817947986,0.18,0.19519862817947986,0.18,1.0,0.0
2,0.19519862817947986,0.01,0.19519862817947986,0.01,1.0,0.0
2,0.12,0.12,0.12,0.12,0.0,0.0
2,0.06,0.06,0.06,0.06,0.0,0.0
2,0.34,0.34,0.34,0.34,0.0,0.0
2,0.19519862817947986,0.47,0.19519862817947986,0.47,1.0,0.0
2,0.09,0.09,0.09,0.09,0.0,0.0
2,0.32,0.32,0.32,0.32,0.0,0.0
2,0.41,0.2344254730041532,0.41,0.41,0.0,0.0
2,0.19519862817947986,0.4,0.19519862817947986,0.4,1.0,0.0
2,0.27,0.27,0.27,0.27,0.0,0.0
2,0.19519862817947986,0.04,0.04,0.04,1.0,0.0
2,0.13,0.2344254730041532,0.13,0.13,0.0,0.0
2,0.12,0.12,0.12,0.12,0.0,0.0
2,0.19519862817947986,0.32,0.19519862817947986,0.32,1.0,0.0
2,0.19,0.19,0.19,0.19,0.0,0.0
2,0.18,0.2344254730041532,0.18,0.18,0.0,0.0
2,0.18,0.18,0.18,0.18,0.0,0.0
2,0.19519862817947986,0.04,0.19519862817947986,0.04,1.0,0.0
2,0.19519862817947986,0.25,0.19519862817947986,0.25,1.0,0.0
2,0.2,0.2344254730041532,0.2,0.2,0.0,0.0
2,0.19519862817947986,0.34,0.34,0.34,1.0,0.0
2,0.09,0.09,0.09,0.09,0.0,0.0
2,0.19519862817947986,0.09,0.19519862817947986,0.09,1.0,0.0
2,0.19519862817947986,0.06,0.06,0.06,1.0,0.0
2,0.19519862817947986,0.09,0.09,0.09,1.0,0.0
2,0.14,0.2344254730041532,0.14,0.14,0.0,0.0
2,0.19519862817947986,0.24,0.24,0.24,1.0,0.0
2,0.19519862817947986,0.09,0.09,0.09,1.0,0.0
2,0.5,0.5,0.5,0.5,0.0,0.0
2,0.04,0.2344254730041532,0.04,0.04,0.0,0.0
2,0.15,0.2344254730041532,0.15,0.15,0.0,0.0
2,0.2,0.2,0.2,0.2,0.0,0.0
2,0.19519862817947986,0.16,0.19519862817947986,0.16,1.0,0.0
2,0.19519862817947986,0.51,0.19519862817947986,0.51,1.0,1.0
2,0.19519862817947986,0.12,0.12,0.12,1.0,0.0
2,0.19519862817947986,0.26,0.19519862817947986,0.26,1.0,0.0
2,0.47,0.47,0.47,0.47,0.0,0.0
2,0.19519862817947986,0.05,0.05,0.05,1.0,0.0
2,0.6,0.6,0.6,0.6,0.0,1.0
2,0.53,0.53,0.53,0.53,0.0,1.0
2,0.19519862817947986,0.52,0.52,0.52,1.0,1.0
2,0.18,0.18,0.18,0.18,0.0,0.0
2,0.19519862817947986,0.05,0.19519862817947986,0.05,1.0,0.0
2,0.12,0.12,0.12,0.12,0.0,0.0
2,0.19519862817947986,0.27,0.27,0.27,1.0,0.0
2,0.21,0.21,0.21,0.21,0.0,0.0
2,0.19519862817947986,0.12,0.12,0.12,1.0,0.0
2,0.19519862817947986,0.17,0.19519862817947986,0.17,1.0,0.0
