group,score,label
hispanic,69.0,1
hispanic,69.0,1
hispanic,69.0,1
hispanic,69.0,1
hispanic,69.0,1
hispanic,69.0,1
hispanic,69.0,1
hispanic,69.0,1
hispanic,69.0,1
hispanic,69.5,1
hispanic,69.5,1
hispanic,69.5,1
hispanic,69.5,1
hispanic,69.5,1
hispanic,69.5,0
hispanic,69.5,1
hispanic,69.5,1
hispanic,69.5,1
hispanic,69.5,1
hispanic,69.5,1
hispanic,69.5,1
hispanic,69.5,1
hispanic,69.5,1
hispanic,69.5,0
hispanic,69.5,1
hispanic,70.0,1
hispanic,70.0,1
hispanic,70.0,1
hispanic,70.0,1
hispanic,70.0,1
hispanic,70.0,0
hispanic,70.0,1
hispanic,70.0,1
hispanic,70.0,1
hispanic,70.0,1
hispanic,70.0,1
hispanic,70.0,1
hispanic,70.0,1
hispanic,70.5,1
hispanic,70.5,1
hispanic,70.5,1
hispanic,70.5,1
hispanic,70.5,1
hispanic,70.5,1
hispanic,70.5,1
hispanic,70.5,1
hispanic,70.5,1
hispanic,70.5,1
hispanic,70.5,1
hispanic,70.5,1
hispanic,70.5,1
hispanic,70.5,1
hispanic,71.0,1
hispanic,71.0,1
hispanic,71.0,1
hispanic,71.0,1
hispanic,71.0,1
hispanic,71.0,1
hispanic,71.0,1
hispanic,71.0,1
hispanic,71.0,1
hispanic,71.0,1
hispanic,71.0,1
hispanic,71.0,1
hispanic,71.0,1
hispanic,71.0,1
hispanic,71.0,1
hispanic,71.5,1
hispanic,71.5,0
hispanic,71.5,1
hispanic,71.5,1
hispanic,71.5,1
hispanic,71.5,1
hispanic,71.5,1
hispanic,71.5,1
hispanic,71.5,0
hispanic,71.5,1
hispanic,72.0,1
hispanic,72.0,1
hispanic,72.0,1
hispanic,72.0,1
hispanic,72.0,1
hispanic,72.0,1
hispanic,72.0,1
hispanic,72.0,1
hispanic,72.0,1
hispanic,72.0,1
hispanic,72.0,1
hispanic,72.0,1
hispanic,72.0,1
hispanic,72.0,1
hispanic,72.5,0
hispanic,72.5,1
hispanic,72.5,0
hispanic,72.5,0
hispanic,72.5,1
hispanic,72.5,1
hispanic,72.5,1
hispanic,72.5,1
hispanic,72.5,1
hispanic,72.5,1
hispanic,72.5,1
hispanic,72.5,1
hispanic,72.5,1
hispanic,72.5,1
hispanic,72.5,1
hispanic,73.0,1
hispanic,73.0,1
hispanic,73.0,1
hispanic,73.0,1
hispanic,73.5,1
hispanic,73.5,1
hispanic,73.5,1
hispanic,73.5,1
hispanic,73.5,1
hispanic,73.5,1
hispanic,73.5,1
hispanic,74.0,1
hispanic,74.0,1
hispanic,74.0,1
hispanic,74.0,1
hispanic,74.0,1
hispanic,74.0,1
hispanic,74.0,1
hispanic,74.0,1
hispanic,74.0,1
hispanic,74.0,1
hispanic,74.0,1
hispanic,74.0,1
hispanic,74.0,1
hispanic,74.0,1
hispanic,74.0,1
hispanic,74.0,1
hispanic,74.0,1
hispanic,74.0,1
hispanic,74.0,1
hispanic,74.0,1
hispanic,74.0,1
hispanic,74.5,1
hispanic,74.5,1
hispanic,74.5,1
hispanic,74.5,1
hispanic,74.5,1
hispanic,74.5,1
hispanic,74.5,1
hispanic,74.5,1
hispanic,74.5,1
hispanic,74.5,1
hispanic,74.5,1
hispanic,74.5,1
hispanic,74.5,0
hispanic,74.5,1
hispanic,74.5,1
hispanic,75.0,1
hispanic,75.0,1
hispanic,75.0,1
hispanic,75.0,1
hispanic,75.0,1
hispanic,75.0,1
hispanic,75.0,1
hispanic,75.0,1
hispanic,75.0,1
hispanic,75.5,1
hispanic,75.5,1
hispanic,75.5,0
hispanic,75.5,1
hispanic,75.5,1
hispanic,76.0,1
hispanic,76.0,1
hispanic,76.0,1
hispanic,76.0,1
hispanic,76.0,1
hispanic,76.0,1
hispanic,76.0,1
hispanic,76.0,1
hispanic,76.0,1
hispanic,76.0,1
hispanic,76.0,1
hispanic,76.5,1
hispanic,76.5,1
hispanic,76.5,1
hispanic,76.5,1
hispanic,76.5,1
hispanic,76.5,1
hispanic,76.5,1
hispanic,76.5,1
hispanic,76.5,1
hispanic,76.5,1
hispanic,76.5,1
hispanic,76.5,1
hispanic,76.5,1
hispanic,76.5,1
hispanic,76.5,1
hispanic,76.5,1
hispanic,76.5,1
hispanic,76.5,0
hispanic,76.5,1
hispanic,76.5,1
hispanic,76.5,1
hispanic,76.5,1
hispanic,77.0,1
hispanic,77.0,1
hispanic,77.0,1
hispanic,77.0,1
hispanic,77.0,1
hispanic,77.0,1
hispanic,77.0,1
hispanic,77.0,1
hispanic,77.0,1
hispanic,77.0,1
hispanic,77.0,1
hispanic,77.0,1
hispanic,77.0,1
hispanic,77.0,1
hispanic,77.0,1
hispanic,77.0,1
hispanic,77.0,1
hispanic,77.0,1
hispanic,77.0,1
hispanic,77.0,1
hispanic,77.0,1
hispanic,77.0,1
hispanic,77.0,1
hispanic,77.0,1
hispanic,77.0,1
hispanic,77.0,1
hispanic,77.5,1
hispanic,77.5,1
hispanic,77.5,1
hispanic,78.0,1
hispanic,78.0,1
hispanic,78.0,1
hispanic,78.0,1
hispanic,78.0,1
hispanic,78.0,1
hispanic,78.0,1
hispanic,78.0,1
hispanic,78.5,1
hispanic,78.5,1
hispanic,78.5,1
hispanic,78.5,1
hispanic,78.5,1
hispanic,78.5,1
hispanic,78.5,1
hispanic,78.5,1
hispanic,78.5,1
hispanic,78.5,1
hispanic,78.5,1
hispanic,78.5,1
hispanic,78.5,1
hispanic,78.5,1
hispanic,79.0,1
hispanic,79.0,1
hispanic,79.0,1
hispanic,79.0,1
hispanic,79.0,1
hispanic,79.0,1
hispanic,79.0,1
hispanic,79.0,1
hispanic,79.0,1
hispanic,79.0,1
hispanic,79.0,1
hispanic,79.0,0
hispanic,79.0,1
hispanic,79.0,1
hispanic,79.5,1
hispanic,79.5,1
hispanic,79.5,1
hispanic,79.5,1
hispanic,79.5,1
hispanic,79.5,1
hispanic,79.5,1
hispanic,79.5,1
hispanic,79.5,1
hispanic,79.5,1
hispanic,79.5,1
hispanic,79.5,1
hispanic,80.0,1
hispanic,80.0,1
hispanic,80.0,1
hispanic,80.0,1
hispanic,80.0,1
hispanic,80.0,1
hispanic,80.0,1
hispanic,80.0,1
hispanic,80.0,1
hispanic,80.0,1
hispanic,80.0,1
hispanic,80.0,1
hispanic,80.0,1
hispanic,80.0,1
hispanic,80.0,1
hispanic,80.0,1
hispanic,80.0,1
hispanic,80.5,1
hispanic,80.5,1
hispanic,80.5,1
hispanic,80.5,1
hispanic,81.0,1
hispanic,81.0,1
hispanic,81.0,1
hispanic,81.0,1
hispanic,81.0,1
hispanic,81.5,1
hispanic,81.5,1
hispanic,81.5,1
hispanic,81.5,0
hispanic,81.5,1
hispanic,81.5,0
hispanic,81.5,1
hispanic,81.5,1
hispanic,81.5,1
hispanic,82.0,1
hispanic,82.0,1
hispanic,82.0,1
hispanic,82.0,1
hispanic,82.0,1
hispanic,82.0,1
hispanic,82.0,1
hispanic,82.0,1
hispanic,82.0,1
hispanic,82.0,1
hispanic,82.0,1
hispanic,82.0,1
hispanic,82.5,0
hispanic,82.5,1
hispanic,82.5,1
hispanic,82.5,1
hispanic,82.5,1
hispanic,82.5,1
hispanic,82.5,1
hispanic,82.5,1
hispanic,82.5,1
hispanic,82.5,1
hispanic,82.5,1
hispanic,82.5,1
hispanic,82.5,1
hispanic,83.0,1
hispanic,83.0,1
hispanic,83.0,1
hispanic,83.0,1
hispanic,83.0,1
hispanic,83.0,1
hispanic,83.0,1
hispanic,83.0,1
hispanic,83.0,1
hispanic,83.0,1
hispanic,83.0,1
hispanic,83.0,1
hispanic,83.0,1
hispanic,83.0,1
hispanic,83.0,1
hispanic,83.0,1
hispanic,83.0,1
hispanic,83.5,1
hispanic,83.5,1
hispanic,83.5,1
hispanic,83.5,1
hispanic,83.5,1
hispanic,84.0,1
hispanic,84.0,1
hispanic,84.0,1
hispanic,84.0,1
hispanic,84.0,1
hispanic,84.0,1
hispanic,84.0,1
hispanic,84.0,1
hispanic,84.0,1
hispanic,84.0,1
hispanic,84.5,1
hispanic,84.5,1
hispanic,84.5,1
hispanic,84.5,1
hispanic,84.5,1
hispanic,84.5,1
hispanic,84.5,1
hispanic,84.5,1
hispanic,84.5,1
hispanic,84.5,1
hispanic,84.5,1
hispanic,84.5,1
hispanic,84.5,1
hispanic,84.5,1
hispanic,84.5,1
hispanic,84.5,1
hispanic,84.5,1
hispanic,84.5,1
hispanic,84.5,1
hispanic,84.5,1
hispanic,84.5,1
hispanic,85.0,1
hispanic,85.0,1
hispanic,85.5,1
hispanic,85.5,1
hispanic,85.5,1
hispanic,85.5,1
hispanic,85.5,1
hispanic,85.5,1
hispanic,85.5,1
hispanic,85.5,1
hispanic,85.5,1
hispanic,85.5,1
hispanic,85.5,1
hispanic,85.5,1
hispanic,86.0,1
hispanic,86.0,1
hispanic,86.0,1
hispanic,86.0,1
hispanic,86.0,1
hispanic,86.5,1
hispanic,86.5,1
hispanic,86.5,1
hispanic,86.5,1
hispanic,86.5,1
hispanic,86.5,1
hispanic,86.5,1
hispanic,86.5,1
hispanic,86.5,1
hispanic,86.5,1
hispanic,86.5,1
hispanic,86.5,1
hispanic,86.5,1
hispanic,87.0,0
hispanic,87.0,1
hispanic,87.0,1
hispanic,87.0,1
hispanic,87.0,1
hispanic,87.5,1
hispanic,87.5,1
hispanic,87.5,1
hispanic,87.5,1
hispanic,87.5,1
hispanic,87.5,1
hispanic,87.5,1
hispanic,87.5,1
hispanic,87.5,1
hispanic,87.5,1
hispanic,87.5,1
hispanic,88.0,1
hispanic,88.0,1
hispanic,88.0,1
hispanic,88.0,1
hispanic,88.0,1
hispanic,88.5,1
hispanic,88.5,1
hispanic,88.5,1
hispanic,88.5,1
hispanic,88.5,1
hispanic,88.5,1
hispanic,88.5,1
hispanic,88.5,1
hispanic,88.5,1
hispanic,88.5,1
hispanic,88.5,1
hispanic,88.5,1
hispanic,88.5,1
hispanic,88.5,1
hispanic,89.0,1
hispanic,89.0,1
hispanic,89.0,1
hispanic,89.0,1
hispanic,89.0,1
hispanic,89.0,1
hispanic,89.0,1
hispanic,89.0,1
hispanic,89.5,1
hispanic,89.5,1
hispanic,89.5,1
hispanic,90.0,1
hispanic,90.5,1
hispanic,90.5,1
hispanic,90.5,1
hispanic,90.5,1
hispanic,90.5,1
hispanic,90.5,1
hispanic,90.5,1
hispanic,90.5,1
hispanic,90.5,1
hispanic,90.5,1
hispanic,90.5,1
hispanic,90.5,1
hispanic,91.0,1
hispanic,91.0,1
hispanic,91.0,1
hispanic,91.0,1
hispanic,91.0,1
hispanic,91.0,1
hispanic,91.0,1
hispanic,91.0,1
hispanic,91.0,1
hispanic,91.0,1
hispanic,91.0,1
hispanic,91.0,1
hispanic,91.0,1
hispanic,91.0,1
hispanic,91.0,1
hispanic,91.0,1
hispanic,91.5,1
hispanic,91.5,1
hispanic,91.5,1
hispanic,91.5,1
hispanic,91.5,1
hispanic,91.5,1
hispanic,91.5,1
hispanic,91.5,1
hispanic,91.5,1
hispanic,91.5,1
hispanic,91.5,1
hispanic,91.5,1
hispanic,91.5,1
hispanic,91.5,1
hispanic,91.5,1
hispanic,91.5,1
hispanic,91.5,1
hispanic,91.5,1
hispanic,92.0,1
hispanic,92.0,1
hispanic,92.0,1
hispanic,92.0,1
hispanic,92.0,1
hispanic,92.0,1
hispanic,92.0,1
hispanic,92.0,1
hispanic,92.0,1
hispanic,92.0,1
hispanic,92.0,1
hispanic,92.0,1
hispanic,92.0,1
hispanic,92.0,1
hispanic,92.5,1
hispanic,92.5,1
hispanic,92.5,1
hispanic,92.5,1
hispanic,92.5,1
hispanic,92.5,1
hispanic,92.5,1
hispanic,93.0,1
hispanic,93.0,1
hispanic,93.0,1
hispanic,93.0,1
hispanic,93.0,1
hispanic,93.0,1
hispanic,93.0,1
hispanic,93.0,1
hispanic,93.0,1
hispanic,93.0,1
hispanic,93.0,1
hispanic,93.0,1
hispanic,93.0,1
hispanic,93.0,1
hispanic,93.0,1
hispanic,93.0,1
hispanic,93.0,1
hispanic,93.0,1
hispanic,93.0,1
hispanic,93.0,0
hispanic,93.0,1
hispanic,93.0,1
hispanic,93.5,1
hispanic,93.5,1
hispanic,93.5,1
hispanic,93.5,1
hispanic,93.5,1
hispanic,93.5,1
hispanic,93.5,1
hispanic,93.5,1
hispanic,93.5,1
hispanic,93.5,1
hispanic,93.5,1
hispanic,93.5,1
hispanic,93.5,1
hispanic,93.5,1
hispanic,94.0,1
hispanic,94.0,1
hispanic,94.0,1
hispanic,94.0,1
hispanic,94.0,1
hispanic,94.5,1
hispanic,94.5,1
hispanic,94.5,1
hispanic,94.5,1
hispanic,94.5,1
hispanic,94.5,1
hispanic,94.5,1
hispanic,94.5,1
hispanic,94.5,1
hispanic,94.5,1
hispanic,95.0,1
hispanic,95.0,1
hispanic,95.0,1
hispanic,95.0,1
hispanic,95.0,1
hispanic,95.5,1
hispanic,95.5,1
hispanic,95.5,1
hispanic,95.5,1
hispanic,95.5,1
hispanic,95.5,1
hispanic,95.5,1
hispanic,96.0,1
hispanic,96.0,1
hispanic,96.0,1
hispanic,96.0,1
hispanic,96.0,1
hispanic,96.0,1
hispanic,96.0,1
hispanic,96.0,1
hispanic,96.0,1
hispanic,96.0,1
hispanic,96.0,1
hispanic,96.0,1
hispanic,96.0,1
hispanic,96.0,1
hispanic,96.5,1
hispanic,96.5,1
hispanic,96.5,1
hispanic,96.5,1
hispanic,96.5,1
hispanic,96.5,1
hispanic,96.5,1
hispanic,96.5,1
hispanic,96.5,1
hispanic,96.5,1
hispanic,96.5,1
hispanic,96.5,1
hispanic,96.5,1
hispanic,96.5,1
hispanic,96.5,1
hispanic,96.5,1
hispanic,96.5,1
hispanic,96.5,1
hispanic,96.5,1
hispanic,96.5,1
hispanic,96.5,1
hispanic,97.0,1
hispanic,97.0,1
hispanic,97.0,1
hispanic,97.0,1
hispanic,97.0,1
hispanic,97.5,1
hispanic,97.5,1
hispanic,97.5,1
hispanic,97.5,1
white,0.0,0
white,0.0,0
white,0.0,0
white,0.0,0
white,0.5,0
white,0.5,0
white,0.5,1
white,0.5,0
white,0.5,0
white,0.5,0
white,0.5,0
white,0.5,0
white,0.5,0
white,0.5,0
white,0.5,0
white,0.5,0
white,0.5,0
white,0.5,0
white,0.5,0
white,0.5,0
white,0.5,0
white,0.5,0
white,0.5,0
white,0.5,0
white,0.5,0
white,0.5,0
white,0.5,0
white,0.5,0
white,0.5,0
white,0.5,0
white,0.5,0
white,0.5,0
white,0.5,0
white,0.5,0
white,0.5,1
white,0.5,0
white,0.5,0
white,0.5,0
white,0.5,0
white,0.5,0
white,0.5,0
white,0.5,0
white,0.5,0
white,0.5,0
white,0.5,0
white,0.5,0
white,0.5,0
white,0.5,0
white,0.5,0
white,0.5,0
white,0.5,0
white,0.5,0
white,0.5,0
white,0.5,0
white,0.5,0
white,0.5,0
white,0.5,0
white,0.5,0
white,0.5,0
white,0.5,0
white,0.5,0
white,0.5,0
white,0.5,0
white,0.5,0
white,0.5,0
white,0.5,0
white,0.5,0
white,0.5,0
white,0.5,0
white,0.5,0
white,0.5,0
white,0.5,0
white,0.5,0
white,0.5,0
white,0.5,0
white,0.5,0
white,0.5,1
white,0.5,0
white,0.5,0
white,0.5,0
white,0.5,0
white,0.5,0
white,0.5,0
white,0.5,0
white,0.5,0
white,0.5,0
white,0.5,0
white,1.0,0
white,1.0,0
white,1.0,0
white,1.0,0
white,1.0,0
white,1.0,0
white,1.0,1
white,1.0,0
white,1.0,0
white,1.0,0
white,1.0,0
white,1.0,0
white,1.0,0
white,1.0,0
white,1.0,0
white,1.0,0
white,1.0,0
white,1.0,0
white,1.0,0
white,1.0,0
white,1.0,0
white,1.0,0
white,1.0,0
white,1.0,0
white,1.0,0
white,1.0,0
white,1.0,0
white,1.0,0
white,1.0,0
white,1.0,0
white,1.0,0
white,1.0,0
white,1.0,0
white,1.0,0
white,1.0,0
white,1.0,0
white,1.0,0
white,1.0,0
white,1.0,0
white,1.0,0
white,1.0,0
white,1.0,0
white,1.0,0
white,1.0,0
white,1.0,0
white,1.0,0
white,1.0,1
white,1.0,0
white,1.0,0
white,1.0,0
white,1.0,0
white,1.0,0
white,1.0,0
white,1.0,0
white,1.0,0
white,1.0,0
white,1.0,0
white,1.0,0
white,1.0,0
white,1.0,0
white,1.0,0
white,1.0,0
white,1.0,0
white,1.0,0
white,1.0,0
white,1.0,0
white,1.0,0
white,1.0,0
white,1.0,0
white,1.0,0
white,1.0,0
white,1.0,1
white,1.0,0
white,1.0,0
white,1.0,0
white,1.0,0
white,1.0,0
white,1.0,0
white,1.0,0
white,1.0,0
white,1.0,0
white,1.0,1
white,1.0,0
white,1.0,0
white,1.0,0
white,1.0,0
white,1.0,0
white,1.0,0
white,1.0,0
white,1.0,0
white,1.0,0
white,1.0,0
white,1.0,0
white,1.0,0
white,1.0,0
white,1.0,1
white,1.0,0
white,1.0,0
white,1.0,0
white,1.0,0
white,1.0,0
white,1.0,0
white,1.0,0
white,1.0,0
white,1.0,0
white,1.0,0
white,1.0,0
white,1.0,0
white,1.0,0
white,1.0,0
white,1.0,0
white,1.0,0
white,1.0,0
white,1.0,0
white,1.0,0
white,1.0,0
white,1.0,0
white,1.0,0
white,1.0,0
white,1.0,0
white,1.0,0
white,1.0,0
white,1.0,0
white,1.0,0
white,1.0,0
white,1.0,0
white,1.0,0
white,1.0,0
white,1.0,0
white,1.0,0
white,1.0,0
white,1.0,0
white,1.0,0
white,1.0,0
white,1.0,0
white,1.0,0
white,1.0,0
white,1.0,0
white,1.0,0
white,1.0,0
white,1.0,0
white,1.0,0
white,1.0,0
white,1.0,0
white,1.0,0
white,1.0,0
white,1.0,1
white,1.0,0
white,1.0,0
white,1.0,0
white,1.0,0
white,1.0,0
white,1.0,0
white,1.0,0
white,1.0,0
white,1.0,0
white,1.0,0
white,1.0,0
white,1.0,0
white,1.0,0
white,1.0,0
white,1.0,0
white,1.0,0
white,1.0,0
white,1.0,0
white,1.0,0
white,1.0,0
white,1.0,0
white,1.0,0
white,1.0,0
white,1.0,0
white,1.0,0
white,1.0,0
white,1.0,0
white,1.0,0
white,1.0,0
white,1.0,0
white,1.0,0
white,1.0,0
white,1.0,0
white,1.0,1
white,1.0,0
white,1.0,0
white,1.0,0
white,1.0,0
white,1.0,0
white,1.0,0
white,1.0,0
white,1.0,0
white,1.0,0
white,1.0,0
white,1.0,0
white,1.0,0
white,1.0,0
white,1.0,0
white,1.0,0
white,1.0,0
white,1.0,0
white,1.0,0
white,1.0,0
white,1.0,0
white,1.0,0
white,1.0,0
white,1.0,0
white,1.0,0
white,1.0,0
white,1.0,0
white,1.0,0
white,1.0,0
white,1.0,0
white,1.0,0
white,1.0,0
white,1.0,0
white,1.0,0
white,1.0,0
white,1.0,0
white,1.0,0
white,1.0,0
white,1.0,0
white,1.0,0
white,1.0,0
white,1.0,0
white,1.0,0
white,1.0,0
white,1.0,0
white,1.0,0
white,1.0,1
white,1.0,0
white,1.0,0
white,1.0,0
white,1.0,0
white,1.0,0
white,1.0,0
white,1.0,1
white,1.0,0
white,1.0,0
white,1.0,0
white,1.0,0
white,1.0,0
white,1.0,0
white,1.0,0
white,1.0,0
white,1.0,0
white,1.0,0
white,1.0,0
white,1.0,0
white,1.0,0
white,1.0,0
white,1.0,0
white,1.0,0
white,1.0,0
white,1.0,0
white,1.0,0
white,1.0,0
white,1.0,0
white,1.0,0
white,1.0,1
white,1.0,0
white,1.0,0
white,1.0,0
white,1.0,0
white,1.0,0
white,1.0,0
white,1.0,0
white,1.0,0
white,1.0,0
white,1.0,0
white,1.0,0
white,1.0,0
white,1.0,0
white,1.0,0
white,1.0,0
white,1.0,0
white,1.0,0
white,1.0,0
white,1.0,0
white,1.0,0
white,1.0,0
white,1.0,0
white,1.0,0
white,1.0,0
white,1.0,0
white,1.0,0
white,1.0,0
white,1.0,0
white,1.0,0
white,1.0,0
white,1.0,0
white,1.0,0
white,1.0,0
white,1.0,0
white,1.0,0
white,1.0,0
white,1.0,0
white,1.0,0
white,1.0,1
white,1.0,0
white,1.0,0
white,1.0,0
white,1.0,0
white,1.0,0
white,1.0,0
white,1.0,0
white,1.0,0
white,1.0,0
white,1.0,0
white,1.0,0
white,1.0,0
white,1.0,0
white,1.0,0
white,1.0,0
white,1.0,0
white,1.0,0
white,1.0,0
white,1.0,0
white,1.0,0
white,1.0,0
white,1.0,0
white,1.0,0
white,1.0,0
white,1.0,0
white,1.0,0
white,1.0,0
white,1.0,0
white,1.0,0
white,1.0,0
white,1.0,0
white,1.0,0
white,1.0,0
white,1.0,1
white,1.0,0
white,1.0,0
white,1.5,0
white,1.5,0
white,1.5,0
white,1.5,0
white,1.5,0
white,1.5,0
white,1.5,0
white,1.5,0
white,1.5,0
white,1.5,0
white,1.5,0
white,1.5,0
white,1.5,0
white,1.5,0
white,1.5,0
white,1.5,0
white,1.5,0
white,1.5,0
white,1.5,0
white,1.5,0
white,1.5,0
white,1.5,0
white,1.5,0
white,1.5,0
white,1.5,0
white,1.5,0
white,1.5,0
white,1.5,0
white,1.5,0
white,1.5,0
white,1.5,0
white,1.5,0
white,1.5,0
white,1.5,0
white,1.5,0
white,1.5,0
white,1.5,0
white,1.5,0
white,1.5,0
white,1.5,0
white,1.5,0
white,1.5,0
white,1.5,0
white,1.5,0
white,1.5,0
white,1.5,0
white,1.5,0
white,1.5,0
white,1.5,0
white,1.5,0
white,1.5,0
white,1.5,0
white,1.5,0
white,1.5,0
white,1.5,0
white,1.5,0
white,1.5,0
white,1.5,0
white,1.5,0
white,1.5,0
white,1.5,0
white,1.5,0
white,1.5,0
white,1.5,0
white,1.5,0
white,1.5,0
white,1.5,0
white,1.5,0
white,1.5,0
white,1.5,0
white,1.5,0
white,1.5,0
white,1.5,0
white,1.5,0
white,1.5,0
white,1.5,0
white,1.5,0
white,1.5,0
white,1.5,0
white,1.5,0
white,1.5,0
white,1.5,0
white,1.5,0
white,1.5,0
white,1.5,0
white,1.5,0
white,1.5,0
white,1.5,0
white,1.5,0
white,1.5,0
white,1.5,0
white,1.5,0
white,1.5,0
white,1.5,0
white,1.5,0
white,1.5,0
white,1.5,0
white,1.5,0
white,1.5,0
white,1.5,0
white,1.5,0
white,2.0,0
white,2.0,1
white,2.0,0
white,2.0,0
white,2.0,0
white,2.0,0
white,2.0,0
white,2.0,0
white,2.0,0
white,2.0,0
white,2.0,0
white,2.0,0
white,2.0,0
white,2.0,0
white,2.0,0
white,2.0,0
white,2.0,0
white,2.0,0
white,2.0,0
white,2.0,0
white,2.0,0
white,2.0,0
white,2.0,0
white,2.0,0
white,2.0,0
white,2.0,0
white,2.0,0
white,2.0,0
white,2.0,0
white,2.0,0
white,2.0,0
white,2.0,0
white,2.0,1
white,2.0,1
white,2.0,0
white,2.0,0
white,2.0,0
white,2.0,0
white,2.0,0
white,2.0,0
white,2.0,0
white,2.0,0
white,2.0,0
white,2.0,0
white,2.0,0
white,2.0,0
white,2.0,0
white,2.0,0
white,2.0,0
white,2.0,0
white,2.0,0
white,2.0,0
white,2.0,0
white,2.0,0
white,2.0,0
white,2.0,0
white,2.0,0
white,2.0,0
white,2.0,0
white,2.0,0
white,2.0,0
white,2.0,0
white,2.0,0
white,2.0,0
white,2.0,0
white,2.0,0
white,2.0,0
white,2.0,0
white,2.0,0
white,2.0,0
white,2.0,0
white,2.0,0
white,2.0,0
white,2.0,0
white,2.0,0
white,2.0,0
white,2.0,0
white,2.0,0
white,2.0,0
white,2.0,0
white,2.0,0
white,2.0,0
white,2.0,0
white,2.0,0
white,2.0,0
white,2.0,0
white,2.0,0
white,2.0,0
white,2.0,1
white,2.0,0
white,2.0,0
white,2.0,0
white,2.0,0
white,2.0,0
white,2.0,1
white,2.0,0
white,2.0,0
white,2.0,0
white,2.0,0
white,2.0,1
white,2.0,0
white,2.0,0
white,2.0,0
white,2.0,0
white,2.0,1
white,2.0,0
white,2.0,0
white,2.0,0
white,2.0,0
white,2.0,0
white,2.0,0
white,2.0,0
white,2.0,0
white,2.0,0
white,2.0,0
white,2.0,0
white,2.0,0
white,2.0,0
white,2.0,0
white,2.0,0
white,2.0,0
white,2.0,0
white,2.0,0
white,2.0,0
white,2.0,0
white,2.0,0
white,2.0,0
white,2.0,0
white,2.0,0
white,2.0,0
white,2.0,0
white,2.0,0
white,2.0,0
white,2.0,0
white,2.0,0
white,2.0,0
white,2.0,1
white,2.0,0
white,2.0,0
white,2.0,0
white,2.0,0
white,2.0,0
white,2.0,0
white,2.0,0
white,2.0,0
white,2.0,0
white,2.0,0
white,2.5,0
white,2.5,0
white,2.5,0
white,2.5,0
white,2.5,0
white,2.5,0
white,2.5,0
white,2.5,0
white,2.5,0
white,2.5,0
white,2.5,0
white,2.5,0
white,2.5,0
white,2.5,0
white,2.5,0
white,2.5,0
white,2.5,0
white,2.5,0
white,2.5,0
white,2.5,0
white,2.5,0
white,2.5,0
white,2.5,0
white,2.5,0
white,2.5,0
white,2.5,0
white,2.5,0
white,2.5,0
white,2.5,0
white,2.5,0
white,2.5,0
white,2.5,0
white,2.5,0
white,2.5,0
white,2.5,0
white,2.5,0
white,2.5,0
white,2.5,0
white,2.5,0
white,2.5,0
white,2.5,0
white,2.5,0
white,2.5,0
white,2.5,0
white,2.5,0
white,2.5,0
white,2.5,0
white,2.5,0
white,2.5,1
white,2.5,0
white,2.5,0
white,2.5,0
white,2.5,0
white,2.5,0
white,2.5,0
white,2.5,0
white,2.5,0
white,2.5,0
white,2.5,0
white,2.5,0
white,2.5,0
white,2.5,0
white,2.5,0
white,2.5,0
white,2.5,0
white,2.5,0
white,2.5,0
white,2.5,0
white,2.5,0
white,2.5,0
white,2.5,0
white,2.5,0
white,2.5,0
white,2.5,0
white,2.5,0
white,2.5,0
white,2.5,0
white,2.5,0
white,2.5,0
white,2.5,0
white,2.5,0
white,2.5,0
white,2.5,0
white,2.5,0
white,2.5,0
white,2.5,0
white,2.5,0
white,2.5,0
white,2.5,0
white,2.5,0
white,2.5,1
white,2.5,0
white,2.5,0
white,2.5,0
white,2.5,0
white,2.5,0
white,2.5,1
white,2.5,0
white,2.5,0
white,2.5,0
white,2.5,0
white,2.5,0
white,2.5,0
white,2.5,0
white,2.5,0
white,2.5,0
white,2.5,0
white,2.5,0
white,3.0,0
white,3.0,0
white,3.0,0
white,3.0,0
white,3.0,0
white,3.0,0
white,3.0,0
white,3.0,0
white,3.0,0
white,3.0,1
white,3.0,0
white,3.0,1
white,3.0,0
white,3.0,0
white,3.0,0
white,3.0,0
white,3.0,0
white,3.0,0
white,3.0,0
white,3.0,0
white,3.0,0
white,3.0,0
white,3.0,0
white,3.0,0
white,3.0,0
white,3.0,0
white,3.0,0
white,3.0,0
white,3.0,0
white,3.0,0
white,3.0,0
white,3.0,0
white,3.0,0
white,3.0,0
white,3.0,0
white,3.0,0
white,3.0,0
white,3.0,0
white,3.0,0
white,3.0,0
white,3.0,1
white,3.0,0
white,3.0,1
white,3.0,0
white,3.0,0
white,3.0,0
white,3.0,0
white,3.0,0
white,3.0,0
white,3.0,1
white,3.0,0
white,3.0,0
white,3.0,0
white,3.0,0
white,3.0,1
white,3.0,0
white,3.0,0
white,3.0,0
white,3.0,1
white,3.0,0
white,3.0,0
white,3.0,0
white,3.0,0
white,3.0,0
white,3.0,0
white,3.0,0
white,3.0,0
white,3.0,0
white,3.0,0
white,3.0,0
white,3.0,0
white,3.0,0
white,3.0,0
white,3.0,0
white,3.0,0
white,3.0,0
white,3.0,0
white,3.0,0
white,3.0,0
white,3.0,0
white,3.0,0
white,3.0,0
white,3.0,0
white,3.0,1
white,3.0,0
white,3.0,0
white,3.0,0
white,3.0,0
white,3.0,0
white,3.0,0
